Pub_ID,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies,"""Form""",Record_ID,Notes
pub0000000298,Anophelinae,Null,Anopheles,Cellia,ranci,null,null,sp0000002783,
pub0000000298,Anophelinae,Null,Anopheles,Cellia,lacani,null,null,sp0000002784,
pub0000000298,Anophelinae,Null,Anopheles,Cellia,notleyi,null,null,sp0000002785,
pub0000000298,Anophelinae,Null,Anopheles,Cellia,roubaudi,null,null,sp0000002786,
pub0000000298,Culicinae,Aedeomyiini,Aedeomyia,Aedeomyia,pauliani,null,null,sp0000002787,
pub0000000298,Culicinae,Aedeomyiini,Aedeomyia,Lepiothauma,furfurea,null,null,sp0000002788,
pub0000000298,Culicinae,Aedini,Aedes,Aedimorphus,durbanensis,null,null,sp0000002789,
pub0000000298,Culicinae,Aedini,Aedes,Aedimorphus,domesticus,null,null,sp0000002790,
pub0000000298,Culicinae,Aedini,Aedes,Aedimorphus,fowleri,null,null,sp0000002791,
pub0000000298,Culicinae,Aedini,Aedes,Aedimorphus,dalzieli,null,null,sp0000002792,
pub0000000298,Culicinae,Aedini,Aedes,Catageiomyia,argenteopunctatus,null,null,sp0000002793,
pub0000000298,Culicinae,Aedini,Aedes,Diceromyia,tiptoni,null,null,sp0000002794,
pub0000000298,Culicinae,Aedini,Aedes,Fredwardsius,vittatus,null,null,sp0000002795,
pub0000000298,Culicinae,Aedini,Aedes,Mucidus,scatophagoides,null,null,sp0000002796,
pub0000000298,Culicinae,Aedini,Aedes,Neomelaniconion,belleci,null,null,sp0000002797,
pub0000000298,Culicinae,Aedini,Aedes,Neomelaniconion,circumluteolum,null,null,sp0000002798,
pub0000000298,Culicinae,Aedini,Aedes,Polyleptiomyia,albocephalus,null,null,sp0000002799,
pub0000000298,Culicinae,Aedini,Aedes,Skusea,cartroni,null,null,sp0000002800,
pub0000000298,Culicinae,Aedini,Aedes,Skusea,lambrechti,null,null,sp0000002801,
pub0000000298,Culicinae,Aedini,Aedes,Skusea,moucheti,null,null,sp0000002802,
pub0000000298,Culicinae,Aedini,Aedes,Stegomyia,aegypti,null,null,sp0000002803,
pub0000000298,Culicinae,Aedini,Aedes,Stegomyia,albopictus,null,null,sp0000002804,
pub0000000298,Culicinae,Aedini,Aedes,Zavortinkius,brygooi,null,null,sp0000002805,
pub0000000298,Culicinae,Aedini,Aedes,Zavortinkius,interruptus,null,null,sp0000002806,
pub0000000298,Culicinae,Aedini,Aedes,Zavortinkius,monetus,null,null,sp0000002807,
pub0000000298,Culicinae,Aedini,Aedes,Zavortinkius,phillipi,null,null,sp0000002808,
pub0000000298,Culicinae,Mansoniini,Coquillettidia,Coquillettidia,grandidieri,null,null,sp0000002809,
pub0000000298,Culicinae,Culicini,Culex,Culex,antennatus,null,null,sp0000002810,
pub0000000298,Culicinae,Culicini,Culex,Culex,argenteopunctatus,null,null,sp0000002811,
pub0000000298,Culicinae,Culicini,Culex,Culex,carleti,null,null,sp0000002812,
pub0000000298,Culicinae,Culicini,Culex,Culex,comorensis,null,null,sp0000002813,
pub0000000298,Culicinae,Culicini,Culex,Culex,decens,null,null,sp0000002814,
pub0000000298,Culicinae,Culicini,Culex,Culex,demeilloni,null,null,sp0000002815,
pub0000000298,Culicinae,Culicini,Culex,Culex,duttoni,null,null,sp0000002816,
pub0000000298,Culicinae,Culicini,Culex,Culex,guiarti,null,null,sp0000002817,
pub0000000298,Culicinae,Culicini,Culex,Culex,perfidiosus,null,null,sp0000002818,
pub0000000298,Culicinae,Culicini,Culex,Culex,pipiens,null,null,sp0000002819,
pub0000000298,Culicinae,Culicini,Culex,Culex,quinquefasciatus,null,null,sp0000002820,
pub0000000298,Culicinae,Culicini,Culex,Culex,simpsoni,null,null,sp0000002821,
pub0000000298,Culicinae,Culicini,Culex,Culex,striatipes,null,null,sp0000002822,
pub0000000298,Culicinae,Culicini,Culex,Culex,tritaeniorhynchus,null,null,sp0000002823,
pub0000000298,Culicinae,Culicini,Culex,Culex,univittatus,null,null,sp0000002824,
pub0000000298,Culicinae,Culicini,Culex,Culex,watti,null,null,sp0000002825,
pub0000000298,Culicinae,Culicini,Culex,Culex,weschei,null,null,sp0000002826,
pub0000000298,Culicinae,Culicini,Culex,Culiciomyia,cinerellus,null,null,sp0000002827,
pub0000000298,Culicinae,Culicini,Culex,Culiciomyia,cinereus,null,null,sp0000002828,
pub0000000298,Culicinae,Culicini,Culex,Culiciomyia,nebulosus,null,null,sp0000002829,
pub0000000298,Culicinae,Culicini,Culex,Culiciomyia,pandani,null,null,sp0000002830,
pub0000000298,Culicinae,Culicini,Culex,Oculeomyia,bitaeniorhynchus,null,null,sp0000002831,
pub0000000298,Culicinae,Culicini,Culex,Oculeomyia,giganteus,null,null,sp0000002832,
pub0000000298,Culicinae,Culicini,Culex,Oculeomyia,poicilipes,null,null,sp0000002833,
pub0000000298,Culicinae,Culicini,Culex,Eumelanomyia,brenguesi,null,null,sp0000002834,
pub0000000298,Culicinae,Culicini,Culex,Eumelanomyia,chauveti,null,null,sp0000002835,
pub0000000298,Culicinae,Culicini,Culex,Eumelanomyia,horridus,null,null,sp0000002836,
pub0000000298,Culicinae,Culicini,Culex,Eumelanomyia,kingianus,null,null,sp0000002837,
pub0000000298,Culicinae,Culicini,Culex,Eumelanomyia,rubinotus,null,null,sp0000002838,
pub0000000298,Culicinae,Culicini,Culex,Eumelanomyia,sunyaniensis,null,null,sp0000002839,
pub0000000298,Culicinae,Culicini,Culex,Maillotia,salisburiensis,null,null,sp0000002840,
pub0000000298,Culicinae,Culicini,Culex,Maillotia,seyrigi,null,null,sp0000002841,
pub0000000298,Culicinae,Aedini,Eretmapodites,Null,quinquevittatus,null,null,sp0000002842,
pub0000000298,Culicinae,Ficalbiini,Ficalbia,Null,uniformis,null,null,sp0000002843,
pub0000000298,Culicinae,Culicini,Lutzia,Metalutzia,tigripes,null,null,sp0000002844,
pub0000000298,Culicinae,Mansoniini,Mansonia,Mansonioides,uniformis,null,null,sp0000002845,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Etorleptiomyia,mediolineata,null,null,sp0000002846,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,aurata,null,null,sp0000002847,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,bernardi,null,null,sp0000002848,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,beytouti,null,null,sp0000002849,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,brygooi,null,null,sp0000002850,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,jeansottei,null,null,sp0000002851,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,levicastilloi,null,null,sp0000002852,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,longicornis,null,null,sp0000002853,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,marksae,null,null,sp0000002854,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,mattinglyi,null,null,sp0000002855,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,milloti,null,null,sp0000002856,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,ramalai,null,null,sp0000002857,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,roubaudi,null,null,sp0000002858,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,spinosa,null,null,sp0000002859,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,stellata,null,null,sp0000002860,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Ingramia,vansomerenae,null,null,sp0000002861,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Mimomyia,hispida,null,null,sp0000002862,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Mimomyia,mimomyiaformis,null,null,sp0000002863,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Mimomyia,plumosa,null,null,sp0000002864,
pub0000000298,Culicinae,Ficalbiini,Mimomyia,Mimomyia,splendens,null,null,sp0000002865,
pub0000000298,Culicinae,Orthopodomyiini,Orthopodomyia,Null,ambremontis,null,null,sp0000002866,
pub0000000298,Culicinae,Orthopodomyiini,Orthopodomyia,Null,ankaratrensis,null,null,sp0000002867,
pub0000000298,Culicinae,Orthopodomyiini,Orthopodomyia,Null,fontenillei,null,null,sp0000002868,
pub0000000298,Culicinae,Orthopodomyiini,Orthopodomyia,Null,milloti,null,null,sp0000002869,
pub0000000298,Culicinae,Orthopodomyiini,Orthopodomyia,Null,ravaonjanaharyi,null,null,sp0000002870,
pub0000000298,Culicinae,Orthopodomyiini,Orthopodomyia,Null,rodhaini,null,null,sp0000002871,
pub0000000298,Culicinae,Orthopodomyiini,Orthopodomyia,Null,vernoni,null,null,sp0000002872,
pub0000000298,Culicinae,Toxorhynchitini,Toxorhynchites,Afrorhynchus,fontenillei,null,null,sp0000002873,
pub0000000298,Culicinae,Toxorhynchitini,Toxorhynchites,Afrorhynchus,grjebinei,null,null,sp0000002874,
pub0000000298,Culicinae,Toxorhynchitini,Toxorhynchites,Afrorhynchus,madagascarensis,null,null,sp0000002875,
pub0000000298,Culicinae,Toxorhynchitini,Toxorhynchites,Afrorhynchus,pauliani,null,null,sp0000002876,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,albimanus,null,null,sp0000002877,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,albinotata,null,null,sp0000002878,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,ambodimanga,null,null,sp0000002879,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,antalahaensis,null,null,sp0000002880,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,apicosquamata,null,null,sp0000002881,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,bambusicola,null,null,sp0000002882,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,belkini,null,null,sp0000002883,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,bicincta,null,null,sp0000002884,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,bifasciata,null,null,sp0000002885,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,bosseri,null,null,sp0000002886,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,boussesi,null,null,sp0000002887,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,breviseta,null,null,sp0000002888,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,brumpti,null,null,sp0000002889,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,brunhesi,null,null,sp0000002890,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,cachani,null,null,sp0000002891,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,carcinicola,null,null,sp0000002892,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,combesi,null,null,sp0000002893,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,contrastata,null,null,sp0000002894,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,cornuta,null,null,sp0000002895,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,damasei,null,null,sp0000002896,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,donai,null,null,sp0000002897,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,douceti,null,null,sp0000002898,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,fulgens,null,null,sp0000002899,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,grenieri,null,null,sp0000002900,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,grjebinei,null,null,sp0000002901,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,haddowi,null,null,sp0000002902,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,hirsuta,null,null,sp0000002903,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,hervyi,null,null,sp0000002904,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,kraussi,null,null,sp0000002905,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,laffosseae,null,null,sp0000002906,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,lavieri,null,null,sp0000002907,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,legoffi,null,null,sp0000002908,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,longitubus,null,null,sp0000002909,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,lousthei,null,null,sp0000002910,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,madagascarensis,null,null,sp0000002911,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,manakaraensis,null,null,sp0000002912,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,nigricephala,null,null,sp0000002913,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,nigripleura,null,null,sp0000002914,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,pallidipleura,null,null,sp0000002915,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,pauliani,null,null,sp0000002916,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,pilosa,null,null,sp0000002917,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,pseudoalbimanus,null,null,sp0000002918,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,pseudoshillitonis,null,null,sp0000002919,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,ravenalaphila,null,null,sp0000002920,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,ravenalicola,null,null,sp0000002921,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,scutostriata,null,null,sp0000002922,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,spinitubus,null,null,sp0000002923,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,spinosa,null,null,sp0000002924,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,spiraculata,null,null,sp0000002925,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,tricolor,null,null,sp0000002926,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,tridentata,null,null,sp0000002927,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,tsaratananae,null,null,sp0000002928,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,alba,null,null,sp0000002929,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,alboabdominalis,null,null,sp0000002930,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,albocephala,null,null,sp0000002931,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,andavakae,null,null,sp0000002932,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,anopheloides,null,null,sp0000002933,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,argentipleura,null,null,sp0000002934,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,balfouri,null,null,sp0000002935,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,dumonti,null,null,sp0000002936,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,geniculata,null,null,sp0000002937,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,grassei,null,null,sp0000002938,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,hamoni,null,null,sp0000002939,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,hebrardi,null,null,sp0000002940,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,madagascarica,null,null,sp0000002941,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,mayottensis,null,null,sp0000002942,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,moramangae,null,null,sp0000002943,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,neireti,null,null,sp0000002944,
pub0000000298,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,roberti,null,null,sp0000002945,
pub0000000298,Culicinae,Aedeomyiini,Aedeomyia,Aedeomyia,madagascarica,null,null,sp0000002946,
pub0000000298,Culicinae,Aedini,Aedes,Aedimorphus,albodorsalis,null,null,sp0000002947,
pub0000000298,Culicinae,Aedini,Aedes,Aedimorphus,masoalensis,null,null,sp0000002948,
pub0000000298,Culicinae,Aedini,Aedes,Aedimorphus,mathioti,null,null,sp0000002949,
pub0000000298,Culicinae,Aedini,Aedes,Coetzeemyia,fryeri,null,null,sp0000002950,
pub0000000298,Culicinae,Aedini,Aedes,Diceromyia,coulangesi,null,null,sp0000002951,
pub0000000298,Culicinae,Aedini,Aedes,Diceromyia,madagascarensis,null,null,sp0000002952,
pub0000000298,Culicinae,Aedini,Aedes,Neomelaniconion,fontenillei,null,null,sp0000002953,
pub0000000298,Culicinae,Aedini,Aedes,Neomelaniconion,nigropterum,null,null,sp0000002954,
pub0000000298,Culicinae,Aedini,Aedes,Ochlerotatus,ambreensis,null,null,sp0000002955,
pub0000000298,Culicinae,Mansoniini,Coquillettidia,Coquillettidia,metallica,null,null,sp0000002956,
pub0000000298,Culicinae,Mansoniini,Coquillettidia,Coquillettidia,rochei,null,null,sp0000002957,
pub0000000298,Culicinae,Culicini,Culex,Culex,neavei,null,null,sp0000002958,
pub0000000298,Culicinae,Culicini,Culex,Culex,scottii,null,null,sp0000002959,
pub0000000298,Culicinae,Culicini,Culex,Culex,vansomereni,null,null,sp0000002960,
pub0000000298,Culicinae,Culicini,Culex,Oculeomyia,aurantapex,null,null,sp0000002961,
pub0000000298,Culicinae,Aedini,Eretmapodites,Null,subsimplicipes,null,null,sp0000002962,
pub0000000298,Culicinae,Mansoniini,Mansonia,Mansonioides,africana,null,null,sp0000002963,
pub0000000299,Culicinae,Aedini,Aedes,Bothaella,helenae,null,null,sp0000002964,
pub0000000299,Culicinae,Aedini,Aedes,Bothaella,eldridgei,null,null,sp0000002965,
pub0000000299,Culicinae,Aedini,Aedes,Bothaella,kleini,null,null,sp0000002966,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,alboscutellatus,null,null,sp0000002967,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,caecus,null,null,sp0000002968,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,culicinus,null,null,sp0000002969,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,davidi,null,null,sp0000002970,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,lowisii,null,null,sp0000002971,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,mediolineatus,null,null,sp0000002972,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,nigrostriatus,null,null,sp0000002973,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,orbitae,null,null,sp0000002974,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,pallidostriatus,null,null,sp0000002975,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,pampangensis,null,null,sp0000002976,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,pipersalatus,null,null,sp0000002977,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,punctifemoris,null,null,sp0000002978,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,vexans,null,null,sp0000002979,
pub0000000300,Culicinae,Aedini,Aedes,Aedimorphus,vexans,nipponii,null,sp0000002980,
pub0000000301,Culicinae,Aedini,Aedes,Tewarius,nummatus,null,null,sp0000002981,
pub0000000301,Culicinae,Aedini,Aedes,Tewarius,pseudonummatus,null,null,sp0000002982,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,andamanensis,null,null,sp0000002983,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,clavata,null,null,sp0000002984,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,cretata,null,null,sp0000002985,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,cyrtolabis,null,null,sp0000002986,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,taeniata,null,null,sp0000002987,
pub0000000302,Culicinae,Aedini,Verrallina,Harbachius,fragilis,null,null,sp0000002988,
pub0000000302,Culicinae,Aedini,Verrallina,Harbachius,indecorabilis,null,null,sp0000002989,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,komponga,null,null,sp0000002990,
pub0000000302,Culicinae,Aedini,Verrallina,Harbachius,stunga,null,null,sp0000002991,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,uncus,null,null,sp0000002992,
pub0000000302,Culicinae,Aedini,Verrallina,Neomacleaya,vallistris,null,null,sp0000002993,
pub0000000303,Culicinae,Culicini,Culex,Belkinomyia,eldridgei,null,null,sp0000002994,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,neivai,null,null,sp0000002995,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,pholidotus,null,null,sp0000002996,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,lepidotus,null,null,sp0000002997,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,bambusicolus,null,null,sp0000002998,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,homunculus,null,null,sp0000002999,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,cruzii,null,null,sp0000003000,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,bellator,null,null,sp0000003001,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,laneanus,null,null,sp0000003002,
pub0000000304,Anophelinae,Null,Anopheles,Kerteszia,boliviensis,null,null,sp0000003003,
pub0000000305,Culicinae,Aedini,Aedes,Christophersiomyia,annulirostris,null,null,sp0000003004,
pub0000000305,Culicinae,Aedini,Aedes,Christophersiomyia,chionodes,null,null,sp0000003005,
pub0000000305,Culicinae,Aedini,Aedes,Christophersiomyia,gombakensis,null,null,sp0000003006,
pub0000000305,Culicinae,Aedini,Aedes,Christophersiomyia,ibis,null,null,sp0000003007,
pub0000000305,Culicinae,Aedini,Aedes,Christophersiomyia,thomsoni,null,null,sp0000003008,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,longipalpis,null,null,sp0000003009,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,fulgens,null,null,sp0000003010,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,geoffroyi,null,null,sp0000003011,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,huangae,null,null,sp0000003012,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,mzooi,null,null,sp0000003013,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,pollinctor,null,null,sp0000003014,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,brygooi,null,null,sp0000003015,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,interruptus,null,null,sp0000003016,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,phillipi,null,null,sp0000003017,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,monetus,null,null,sp0000003018,
pub0000000306,Culicinae,Aedini,Aedes,Zavortinkius,brunhesi,null,null,sp0000003019,
pub0000000307,Culicinae,Culicini,Culex,Aedinus,amazonensis,null,null,sp0000003020,
pub0000000307,Culicinae,Culicini,Culex,Aedinus,clastrieri,null,null,sp0000003021,
pub0000000307,Culicinae,Culicini,Culex,Aedinus,guyanensis,null,null,sp0000003022,
pub0000000307,Culicinae,Culicini,Culex,Aedinus,accelerans,null,null,sp0000003023,
pub0000000307,Culicinae,Culicini,Culex,Tinolestes,latisquama,null,null,sp0000003024,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,conservator,null,null,sp0000003025,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,damascenoi,null,null,sp0000003026,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,browni,null,null,sp0000003027,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,bamborum,null,null,sp0000003028,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,belemensis,null,null,sp0000003029,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,chaguanco,null,null,sp0000003030,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,originator,null,null,sp0000003031,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,quasioriginator,null,null,sp0000003032,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,luteopleurus,null,null,sp0000003033,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,corrigani,null,null,sp0000003034,
pub0000000307,Culicinae,Culicini,Culex,Anoedioporpa,restrictor,null,null,sp0000003035,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,amaltheus,null,null,sp0000003036,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,bambusae,null,null,sp0000003037,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,deboeri,null,null,sp0000003038,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,demeilloni,null,null,sp0000003039,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,dendrophilus,null,null,sp0000003040,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,hansfordi,null,null,sp0000003041,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,heischi,null,null,sp0000003042,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,keniensis,null,null,sp0000003043,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,kenyae,null,null,sp0000003044,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,masseyi,null,null,sp0000003045,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,mattinglyorum,null,null,sp0000003046,
pub0000000308,Culicinae,Aedini,Aedes,Stegomyia,segermanae,null,null,sp0000003047,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,dissimilis,null,null,sp0000003048,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,gaffigani,null,null,sp0000003049,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,harbachi,null,null,sp0000003050,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,karwari,null,null,sp0000003051,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,lerozeboomi,null,null,sp0000003052,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,litwakae,null,null,sp0000003053,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,luzonensis,null,null,sp0000003054,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,paradissimilis,null,null,sp0000003055,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,pecori,null,null,sp0000003056,
pub0000000309,Culicinae,Aedini,Aedes,Kenknightia,wilkersoni,null,null,sp0000003057,
